"","pickupdate","birthyear","gender","race","disposition","dispdate","sentdate","felonycharges","highestcharge","nondrug","drug1","drug2","incarc","suspend","probat","priorarr","priorfelarr","priordrugarr","priorfeldrugarr","priorcon","priorfelcon","priordrugcon","priorfeldrugcon","laterarr","laterarrdate","laterfelarr","laterfelarrdate","laterdrugarr","laterdrugarrdate","laterfeldrugarr","laterfeldrugarrdate","latercon","latercondate","laterfelcon","laterfelcondate","laterdrugcon","laterdrugcondate","laterfeldrugcon","laterfeldrugcondate","probrevoke","probrevokedate","codef","clusterid","ccn","datacoder","cutoffdate1","cutoffdate2","cutoffdate3","toserve","fullreleasetorecid","female","nonblack","pickupdatecode","age","agesq","incjudge","calendar1","calendar2","calendar3","calendar4","calendar5","calendar6","calendar7","calendar8","calendar9","calendar","incarcerate","marijuana","cocaine","crack","heroin","pcp","otherdrug","pwid","dist","conviction","probatnonzero","probsuspend"
"535","1/13/2003",1950,"M","B","Plea","3/26/2003","6/5/2003",1,"dist",0,"crack","0",24,0,0,1,1,1,1,1,0,1,0,1,"3/13/2006",1,"3/13/2006",1,"3/13/2006",1,"3/13/2006",1,"6/02/2006",1,"6/02/2006",1,"6/02/2006",1,"6/02/2006",0,"0",0,843,17693,"3",17714,17898,18049,24,363,0,0,15718,53,2809,1,0,0,0,0,1,0,0,0,0,5,1,0,0,1,0,0,0,0,1,1,0,0
"536","9/18/2002",1974,"M","B","Plea","6/24/2003","9/26/2003",1,"pwid",1,"crack","0",5,5,24,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,433,152417,"1",17714,17898,18049,0,9999,0,0,15601,28,784,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,1,0,1,1,120
"537","7/25/2002",1966,"M","B","Plea","11/20/2003","11/20/2003",1,"pwid",0,"heroin","0",3,0,0,1,1,1,0,1,1,1,0,1,"3/20/2004",0,"0",0,"0",0,"0",1,"6/24/2004",0,"0",0,"0",0,"0",0,"0",0,244,122661,"1",17714,17898,18049,3,31,0,0,15546,36,1296,1,0,0,0,0,1,0,0,0,0,5,1,0,0,0,1,0,0,1,0,1,0,0
"538","7/19/2002",1979,"M","B","Plea","9/24/2002","11/15/2002",1,"dist",0,"heroin","0",60,48,36,1,1,1,1,1,1,1,1,1,"9/27/2004",1,"9/27/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"10/05/2004",0,218,119345,"1",17714,17898,18049,12,374,0,0,15540,23,529,1,0,0,0,0,1,0,0,0,0,5,1,0,0,0,1,0,0,0,1,1,1,1728
"539","3/20/2003",1979,"M","B","Plea","7/31/2003","10/8/2003",2,"pwid",1,"crack","0",15,0,0,1,1,1,1,1,1,1,1,1,"9/23/2004",1,"9/23/2004",0,"0",0,"0",1,"1/15/2005",1,"1/15/2005",0,"0",0,"0",0,"0",0,1157,48754,"2",17714,17898,18049,15,0,0,0,15784,24,576,1,0,0,0,0,1,0,0,0,0,5,1,0,0,1,0,0,0,1,0,1,0,0
"540","7/25/2002",1953,"M","B","Dismissed","1/20/2004","",1,"dist",0,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,252,122772,"1",17714,17898,18049,0,9999,0,0,15546,49,2401,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0
"541","8/8/2002",1980,"M","B","Jury trial guilty","11/4/2002","1/24/2003",1,"pwid",0,"crack","0",40,0,0,1,1,1,1,1,1,1,1,1,"10/7/2003",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,306,130310,"1",17714,17898,18049,40,0,0,0,15560,22,484,1,0,0,0,0,1,0,0,0,0,5,1,0,0,1,0,0,0,1,0,1,0,0
"542","3/1/2003",1953,"M","B","Plea","5/6/2003","9/3/2003",2,"pwid",1,"heroin","0",72,72,48,1,1,0,0,1,1,0,0,0,"9/12/2008",1,"9/12/2008",1,"9/12/2008",1,"9/12/2008",0,"0",0,"0",0,"0",0,"0",0,"0",0,1081,39411,"3",17714,17898,18049,0,1956,0,0,15765,50,2500,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,1,3456
"543","4/19/2003",1953,"M","B","Plea","7/30/2003","6/14/2004",2,"dist",0,"heroin","cocaine",60,60,36,1,1,1,1,1,1,1,1,1,"12/16/2006",1,"12/16/2006",1,"12/16/2006",1,"12/16/2006",1,"2/20/2007",1,"2/20/2007",1,"2/20/2007",1,"2/20/2007",0,"0",0,1213,63417,"3",17714,17898,18049,0,1235,0,0,15814,50,2500,1,0,0,0,0,1,0,0,0,0,5,0,0,1,0,1,0,0,0,1,1,1,2160
"544","9/7/2002",1981,"M","B","Plea","11/26/2002","3/14/2003",1,"pwid",0,"crack","marijuana",0,0,12,0,0,0,0,0,0,0,0,0,"1/8/2007",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"8/29/2003",0,391,41158,"1",17714,17898,18049,0,1504,0,0,15590,21,441,1,0,0,0,0,1,0,0,0,0,5,0,1,0,1,0,0,0,1,0,1,1,0
"545","8/8/2002",1967,"M","B","Plea","1/31/2003","1/31/2003",1,"pwid",0,"marijuana","0",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,302,130232,"1",17714,17898,18049,0,9999,0,0,15560,35,1225,1,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1,0,0
"546","6/5/2002",1962,"M","B","Plea","10/22/2002","8/19/2003",1,"dist",0,"cocaine","0",40,40,36,1,1,1,0,1,1,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,10,100130,"1",17714,17898,18049,0,9999,0,0,15496,40,1600,1,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,1,1,1,1440
"547","8/14/2002",1968,"M","B","Plea","12/19/2002","5/21/2003",1,"pwid",0,"crack","0",24,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,322,38522,"1",17714,17898,18049,24,9999,0,0,15566,34,1156,1,0,0,0,0,1,0,0,0,0,5,1,0,0,1,0,0,0,1,0,1,0,0
"548","2/27/2003",1982,"M","B","Plea","5/14/2003","7/15/2003",1,"dist",0,"marijuana","0",12,0,0,1,0,1,0,1,0,1,0,1,"7/10/2003",1,"7/10/2003",1,"6/08/2006",1,"6/08/2006",1,"9/12/2003",1,"9/12/2003",0,"0",0,"0",0,"0",0,1077,38631,"3",17714,17898,18049,12,0,0,0,15763,21,441,1,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,0,0,1,1,0,0
"549","9/20/2002",1954,"M","B","Plea","12/17/2002","2/28/2003",3,"dist, pwid",0,"heroin","crack",30,30,36,1,1,1,1,1,1,1,1,1,"4/28/2003",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,446,153600,"1",17714,17898,18049,0,132,0,0,15603,48,2304,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,1,0,0,1,1,1,1,1080
"550","11/21/2002",1981,"M","B","Plea","6/24/2003","9/16/2003",1,"pwid",0,"cocaine","0",15,0,0,1,1,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,640,185474,"1",17714,17898,18049,15,9999,0,0,15665,21,441,1,0,0,0,0,1,0,0,0,0,5,1,0,1,0,0,0,0,1,0,1,0,0
"551","7/24/2002",1972,"M","B","Jury trial guilty","6/18/2003","9/3/2003",1,"dist",0,"marijuana","0",15,0,0,1,1,1,0,1,1,0,0,1,"8/30/2004",1,"8/30/2004",1,"8/30/2004",1,"8/30/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,237,122190,"1",17714,17898,18049,15,0,0,0,15545,30,900,1,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,0,0,1,1,0,0
"552","6/22/2002",1959,"F","B","Plea","11/20/2002","4/1/2003",1,"dist",0,"heroin","0",2,2,36,1,1,1,1,0,0,0,0,1,"5/6/2005",1,"5/06/2005",1,"5/06/2005",1,"5/06/2005",1,"10/24/2006",1,"10/24/2006",1,"10/24/2006",1,"10/24/2006",1,"3/10/2005",0,82,104421,"1",17714,17898,18049,0,898,1,0,15513,43,1849,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,1,1,1,72
"553","7/18/2002",1970,"M","B","Plea","11/4/2002","1/17/2003",1,"dist",0,"pcp","0",72,72,24,1,1,1,1,1,0,1,0,1,"10/28/2003",1,"10/28/2003",1,"10/28/2003",1,"10/28/2003",0,"0",0,"0",0,"0",0,"0",0,"0",0,2203,118906,"1",17714,17898,18049,0,358,0,0,15539,32,1024,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,1,1,1,1728
"554","3/5/2003",1983,"M","B","DWP","7/8/2003","",2,"pwid",1,"crack","0",0,0,0,1,1,1,1,1,1,1,1,1,"5/16/2006",1,"5/16/2006",1,"5/16/2006",1,"5/16/2006",1,"1/09/2007",1,"1/09/2007",1,"1/09/2007",1,"1/09/2007",0,"0",0,845,18158,"3",17714,17898,18049,0,1043,0,0,15769,20,400,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0
"555","9/20/2002",1982,"M","B","Jury trial not guilty","5/27/2003","",1,"pwid",0,"heroin","0",0,0,0,1,1,1,0,1,0,1,0,1,"11/25/2003",1,"11/25/2003",1,"11/25/2003",1,"11/25/2003",1,"1/12/2004",1,"1/12/2004",1,"1/12/2004",1,"1/12/2004",0,"0",0,447,153274,"1",17714,17898,18049,0,182,0,0,15603,20,400,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0
"556","12/13/2002",1959,"F","B","Plea","7/1/2003","9/16/2003",1,"dist",0,"cocaine","0",30,30,24,0,0,0,0,0,0,0,0,1,"12/6/2004",0,"0",1,"12/06/2004",0,"0",0,"0",0,"0",0,"0",0,"0",1,"12/21/2004",1,723,195840,"1",17714,17898,18049,0,524,1,0,15687,43,1849,1,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,1,1,1,720
"557","2/3/2003",1979,"M","B","Jury trial guilty","4/29/2003","9/11/2003",1,"dist",0,"crack","0",40,40,40,1,1,1,0,1,1,1,0,1,"1/3/2007",1,"1/03/2007",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,963,27532,"3",17714,17898,18049,0,1345,0,0,15739,24,576,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,1,1,1,1600
"558","9/14/2002",1963,"F","B","Plea","11/25/2002","6/25/2003",1,"pwid",1,"cocaine","marijuana",40,40,24,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,420,150128,"1",17714,17898,18049,0,9999,1,0,15597,39,1521,1,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,0,0,1,0,1,1,960
"559","6/25/2002",1959,"M","B","Dismissed","1/10/2003","",1,"pwid",0,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,98,106268,"1",17714,17898,18049,0,9999,0,0,15516,43,1849,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0
"560","1/3/2003",1983,"M","B","Plea","3/17/2003","6/12/2003",2,"pwid",0,"pcp","marijuana",12,0,0,1,1,1,0,0,0,0,0,1,"2/26/2004",1,"2/26/2004",1,"2/26/2004",1,"2/26/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,787,13195,"1",17714,17898,18049,12,0,0,0,15708,20,400,1,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,1,0,1,0,1,0,0
"561","12/31/2002",1967,"M","B","Plea","3/31/2004","4/5/2004",1,"pwid",1,"heroin","0",5,0,0,1,1,1,1,1,1,1,1,1,"7/11/2005",0,"0",1,"7/11/2005",0,"0",1,"8/18/2006",0,"0",1,"8/18/2006",0,"0",0,"0",0,781,204596,"1",17714,17898,18049,5,317,0,0,15705,35,1225,1,0,0,0,0,1,0,0,0,0,5,1,0,0,0,1,0,0,1,0,1,0,0
"562","2/5/2003",1958,"M","B","Jury trial not guilty","11/21/2003","",1,"dist",0,"cocaine","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,970,29173,"3",17714,17898,18049,0,9999,0,0,15741,45,2025,1,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0
"563","1/18/2003",1978,"M","B","Plea","4/2/2003","7/24/2003",1,"dist",0,"marijuana","0",30,0,0,1,1,1,1,1,1,1,1,1,"11/22/2006",0,"0",0,"0",0,"0",1,"1/08/2007",0,"0",0,"0",0,"0",0,"0",0,866,20524,"2",17714,17898,18049,30,430,0,0,15723,25,625,1,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,0,0,1,1,0,0
"564","2/5/2003",1962,"F","B","Jury trial guilty","11/21/2003","2/17/2004",1,"dist",0,"cocaine","0",30,30,36,1,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,971,29174,"3",17714,17898,18049,0,9999,1,0,15741,41,1681,1,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,1,1,1,1080
"565","1/25/2003",1968,"M","B","Plea","7/8/2003","7/14/2003",1,"pwid",0,"heroin","0",1,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,894,23629,"3",17714,17898,18049,1,9999,0,0,15730,35,1225,1,0,0,0,0,1,0,0,0,0,5,1,0,0,0,1,0,0,1,0,1,0,0
"566","6/14/2002",1969,"M","B","Dismissed","11/8/2002","",1,"pwid",0,"pcp","0",0,0,0,1,1,1,1,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,54,NA,"1",17714,17898,18049,0,9999,0,0,15505,33,1089,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0
"567","12/18/2002",1981,"M","B","Plea","4/4/2003","6/9/2003",1,"pwid",1,"marijuana","0",36,36,36,1,1,1,1,1,1,1,1,1,"10/24/2005",1,"10/24/2005",1,"8/03/2006",1,"8/03/2006",0,"0",0,"0",0,"0",0,"0",1,"3/28/2005",0,746,198424,"1",17714,17898,18049,0,934,0,0,15692,21,441,1,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1,1,1296
"568","4/3/2003",1981,"M","B","Plea","5/18/2003","7/31/2003",1,"dist",0,"cocaine","0",0,0,24,1,0,1,0,1,0,1,0,1,"1/14/2006",0,"0",1,"1/14/2006",0,"0",1,"2/23/2006",0,"0",1,"2/23/2006",0,"0",0,"0",0,1186,55716,"3",17714,17898,18049,0,972,0,0,15798,22,484,1,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,1,1,1,0
"569","2/6/2003",1973,"M","B","Dismissed","10/21/2003","0",1,"dist",0,"cocaine","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,981,29735,"2",17714,17898,18049,0,9999,0,0,15742,30,900,1,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0
"570","12/5/2002",1982,"M","B","Plea","1/29/2003","1/29/2003",2,"dist, pwid",0,"crack","0",0,0,12,0,0,0,0,0,0,0,0,1,"5/3/2005",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,701,192090,"1",17714,17898,18049,0,825,0,0,15679,20,400,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,1,1,1,1,0
"571","8/12/2002",1984,"M","B","Plea","4/8/2003","1/30/2004",2,"pwid",0,"cocaine","marijuana",0,0,36,0,0,0,0,0,0,0,0,1,"4/21/2005",1,"4/21/2005",1,"4/21/2005",1,"4/21/2005",1,"1/12/2006",1,"1/12/2006",0,"0",0,"0",0,"0",0,317,132529,"1",17714,17898,18049,0,744,0,0,15564,18,324,1,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,0,0,1,0,1,1,0
"572","10/12/2002",1948,"M","B","Plea","12/3/2002","3/11/2003",1,"pwid",0,"heroin","0",60,60,36,1,1,1,1,1,1,1,1,1,"11/20/2004",0,"0",1,"11/20/2004",0,"0",0,"0",0,"0",0,"0",0,"0",1,"1/14/2005",0,490,164902,"1",17714,17898,18049,0,718,0,0,15625,54,2916,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,1,2160
"573","2/5/2003",1971,"M","B","Jury trial guilty","11/21/2003","1/29/2004",1,"dist",0,"cocaine","0",30,30,24,1,1,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,971,29174,"3",17714,17898,18049,0,9999,0,0,15741,32,1024,1,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,1,1,1,720
"574","1/30/2003",1973,"M","B","Plea","5/7/2003","5/7/2003",2,"pwid",0,"marijuana","cocaine",29,0,0,1,1,1,1,1,1,1,1,0,"10/8/2008",0,"0",1,"10/08/2008",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,927,26015,"2",17714,17898,18049,29,1111,0,0,15735,30,900,1,0,0,0,0,1,0,0,0,0,5,1,1,1,0,0,0,0,1,0,1,0,0
"575","11/20/2002",1960,"M","B","Plea","2/5/2003","4/9/2003",1,"dist",0,"cocaine","0",18,0,0,1,1,1,1,1,1,1,1,1,"12/26/2005",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,636,184746,"1",17714,17898,18049,18,515,0,0,15664,42,1764,1,0,0,0,0,1,0,0,0,0,5,1,0,1,0,0,0,0,0,1,1,0,0
"576","11/8/2002",1949,"M","B","Plea","3/3/2003","7/30/2003",1,"pwid",0,"heroin","0",40,40,24,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,589,47505,"1",17714,17898,18049,0,9999,0,0,15652,53,2809,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,1,960
"577","12/13/2002",1962,"F","B","Plea","10/28/2003","2/6/2004",1,"dist",0,"cocaine","0",20,20,36,1,0,0,0,0,0,0,0,1,"3/31/2004",0,"0",0,"0",0,"0",1,"8/03/2004",0,"0",0,"0",0,"0",1,"9/09/2004",1,723,195840,"1",17714,17898,18049,0,155,1,0,15687,40,1600,1,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,1,1,1,720
"578","11/29/2002",1968,"M","B","Dismissed","5/6/2003","",1,"pwid",0,"cocaine","0",0,0,0,1,1,1,1,1,1,1,1,1,"2/26/2004",0,"0",1,"2/26/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,679,189075,"1",17714,17898,18049,0,296,0,0,15673,34,1156,1,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0
"579","10/24/2002",1976,"M","B","Plea","1/9/2003","7/22/2003",1,"dist",0,"marijuana","0",20,20,24,1,1,1,1,1,1,1,1,1,"4/23/2004",1,"10/09/2004",1,"4/23/2004",1,"10/09/2004",1,"1/27/2005",1,"1/27/2005",1,"1/27/2005",1,"1/27/2005",1,"4/01/2005",0,2531,170969,"1",17714,17898,18049,0,470,0,0,15637,26,676,1,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,1,1,1,480
"580","12/18/2002",1968,"M","B","Plea","2/26/2003","7/22/2003",1,"dist",0,"marijuana","0",24,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,743,198416,"1",17714,17898,18049,24,9999,0,0,15692,34,1156,1,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,0,0,1,1,0,0
"581","7/27/2002",1970,"M","B","Plea","10/4/2002","9/5/2003",1,"pwid",0,"cocaine","0",3,0,0,1,1,1,1,1,1,1,1,1,"8/13/2005",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,266,123872,"1",17714,17898,18049,3,954,0,0,15548,32,1024,1,0,0,0,0,1,0,0,0,0,5,1,0,1,0,0,0,0,1,0,1,0,0
"582","9/9/2002",1982,"M","B","Plea","2/3/2003","4/21/2003",1,"pwid",0,"crack","0",0,0,36,1,1,1,1,1,1,1,1,1,"9/6/2003",1,"11/05/2003",1,"9/06/2003",1,"11/05/2003",0,"0",0,"0",0,"0",0,"0",1,"1/19/2005",0,398,147579,"1",17714,17898,18049,0,215,0,0,15592,20,400,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,1,0,1,1,0
"583","12/19/2002",1977,"M","B","DWP","7/8/2003","",1,"dist",0,"marijuana","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,754,168946,"1",17714,17898,18049,0,9999,0,0,15693,25,625,1,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0
"584","8/3/2002",1970,"M","B","Plea","12/2/2002","5/12/2003",1,"dist",0,"marijuana","0",20,0,0,1,1,1,1,1,1,1,1,1,"8/17/2005",0,"0",1,"8/17/2005",0,"0",1,"12/08/2005",0,"0",1,"12/08/2005",0,"0",0,"0",1,293,127739,"1",17714,17898,18049,20,389,0,0,15555,32,1024,1,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,0,0,1,1,0,0
"585","9/18/2002",1964,"M","B","Plea","4/15/2003","6/18/2003",1,"dist",1,"cocaine","crack",27,27,48,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"11/08/2004",0,432,152352,"1",17714,17898,18049,0,9999,0,0,15601,38,1444,1,0,0,0,0,1,0,0,0,0,5,0,0,1,1,0,0,0,0,1,1,1,1296
"586","8/15/2002",1967,"M","B","Plea","6/30/2003","9/11/2003",1,"pwid",0,"heroin","0",12,0,0,1,1,1,0,1,1,1,0,1,"6/1/2005",1,"6/01/2005",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,329,133882,"1",17714,17898,18049,12,342,0,0,15567,35,1225,1,0,0,0,0,1,0,0,0,0,5,1,0,0,0,1,0,0,1,0,1,0,0
"587","12/4/2002",1975,"M","B","Jury trial not guilty","5/1/2003","",1,"dist",0,"crack","0",0,0,0,1,1,1,1,1,1,1,1,1,"5/27/2003",0,"0",0,"0",0,"0",1,"3/09/2005",0,"0",0,"0",0,"0",0,"0",0,700,191576,"1",17714,17898,18049,0,26,0,0,15678,27,729,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0
"588","8/26/2002",1967,"M","B","Plea","2/25/2003","11/13/2003",1,"pwid",0,"pcp","0",5,5,24,0,0,0,0,0,0,0,0,1,"4/29/2003",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,355,139698,"1",17714,17898,18049,0,63,0,0,15578,35,1225,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,1,0,1,1,120
"589","6/22/2002",1965,"F","B","Dismissed","11/27/2002","",1,"dist",0,"heroin","0",0,0,0,1,1,1,1,1,0,1,0,1,"1/18/2003",1,"1/18/2003",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,90,104526,"1",17714,17898,18049,0,52,1,0,15513,37,1369,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0
"590","9/9/2002",1968,"M","B","Plea","1/29/2003","4/2/2003",2,"dist, pwid",0,"cocaine","marijuana",30,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,397,146853,"1",17714,17898,18049,30,9999,0,0,15592,34,1156,1,0,0,0,0,1,0,0,0,0,5,1,1,1,0,0,0,0,1,1,1,0,0
"591","6/19/2002",1983,"M","B","Plea","9/23/2002","6/16/2003",2,"dist, pwid",0,"cocaine","0",40,40,36,0,0,0,0,0,0,0,0,1,"3/13/2004",0,"0",1,"3/13/2004",0,"0",1,"4/09/2004",0,"0",1,"4/09/2004",0,"0",1,"7/08/2004",0,70,102659,"1",17714,17898,18049,0,537,0,0,15510,19,361,1,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,1,1,1,1,1440
"592","8/28/2002",1980,"M","B","Jury trial guilty","4/16/2003","5/21/2003",1,"pwid",0,"marijuana","0",30,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,365,141249,"1",17714,17898,18049,30,9999,0,0,15580,22,484,1,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,0,1,0,1,0,0
"593","7/1/2002",1984,"M","B","Plea","8/12/2002","1/24/2003",1,"dist",0,"cocaine","0",18,18,24,0,0,0,0,0,0,0,0,1,"6/11/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,117,108675,"1",17714,17898,18049,0,669,0,0,15522,18,324,1,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,1,1,1,432
"594","11/25/2002",1978,"M","B","Plea","10/16/2003","12/22/2003",1,"pwid",1,"cocaine","marijuana",36,36,24,1,1,1,1,0,0,0,0,1,"6/2/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"3/17/2006",0,658,187320,"1",17714,17898,18049,0,230,0,0,15669,24,576,1,0,0,0,0,0,1,0,0,0,6,0,1,1,0,0,0,0,1,0,1,1,864
"595","2/4/2003",1976,"M","B","Plea","9/24/2004","1/27/2005",2,"pwid",0,"marijuana","crack",24,14,36,1,1,1,1,1,1,1,1,1,"9/20/2006",1,"6/30/2007",1,"9/20/2006",1,"6/30/2007",1,"9/25/2007",1,"9/25/2007",1,"9/25/2007",1,"9/25/2007",1,"8/16/2007",0,968,28768,"2",17714,17898,18049,10,426,0,0,15740,27,729,1,0,0,0,0,0,1,0,0,0,6,1,1,0,1,0,0,0,1,0,1,1,504
"596","3/12/2003",1947,"M","B","Plea","8/28/2003","11/7/2003",3,"pwid",0,"marijuana","crack",48,45,30,1,0,1,0,1,0,1,0,1,"8/26/2006",1,"8/26/2006",1,"8/26/2006",1,"8/26/2006",1,"7/23/2007",1,"7/23/2007",1,"7/23/2007",1,"7/23/2007",0,"0",1,1132,44765,"2",17714,17898,18049,3,1004,0,0,15776,56,3136,1,0,0,0,0,0,1,0,0,0,6,1,1,0,1,0,0,0,1,0,1,1,1350
"597","1/30/2003",1967,"M","B","Plea","6/17/2003","8/13/2003",1,"pwid",0,"crack","0",36,32,24,1,1,1,1,1,1,1,1,1,"8/17/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"1/26/2006",0,940,26320,"2",17714,17898,18049,4,307,0,0,15735,36,1296,1,0,0,0,0,0,1,0,0,0,6,1,0,0,1,0,0,0,1,0,1,1,768
